2023/10/16 13:54:36, -0.5513,  0.0481,  0.1753,  1.6352,  0.0970,  1.6139
2023/10/16 13:54:36, -0.5495,  0.0506,  0.1773,  1.6392,  0.1073,  1.6286
2023/10/16 13:54:37, -0.5509,  0.0491,  0.1746,  1.6766,  0.0995,  1.6176
2023/10/16 13:54:37, -0.5572,  0.0430,  0.1689,  1.6820,  0.0704,  1.5664
2023/10/16 13:54:37, -0.5642,  0.0473,  0.1739,  1.4738,  0.0862,  1.5665
2023/10/16 13:54:37, -0.5478,  0.0634,  0.1860,  1.6131,  0.1419,  1.6289
2023/10/16 13:54:37, -0.5394,  0.0638,  0.1809,  1.7572,  0.1315,  1.6809
2023/10/16 13:54:37, -0.5513,  0.0505,  0.1693,  1.6552,  0.0686,  1.5910
2023/10/16 13:54:37, -0.5526,  0.0611,  0.1851,  1.5402,  0.1487,  1.5180
2023/10/16 13:54:37, -0.5526,  0.0602,  0.1812,  1.6754,  0.1770,  1.4292
2023/10/16 13:54:37, -0.5526,  0.0469,  0.1641,  1.6853,  0.0620,  1.5501
2023/10/16 13:54:37, -0.5534,  0.0575,  0.1818,  1.5994,  0.1357,  1.5301
2023/10/16 13:54:38, -0.5536,  0.0576,  0.1780,  1.6070,  0.1537,  1.4131
2023/10/16 13:54:38, -0.5528,  0.0491,  0.1652,  1.5584,  0.0701,  1.5288
2023/10/16 13:54:38, -0.5532,  0.0559,  0.1802,  1.4197,  0.1329,  1.5311
2023/10/16 13:54:38, -0.5523,  0.0566,  0.1811,  1.5864,  0.1376,  1.5070
2023/10/16 13:54:38, -0.5530,  0.0453,  0.1615,  1.7310,  0.0437,  1.5607
2023/10/16 13:54:38, -0.5466,  0.0580,  0.1854,  1.6594,  0.1366,  1.6328
2023/10/16 13:54:38, -0.5539,  0.0545,  0.1750,  1.8291,  0.0955,  1.5639
2023/10/16 13:54:38, -0.5533,  0.0493,  0.1695,  1.4700,  0.0809,  1.4974
2023/10/16 13:54:38, -0.5496,  0.0613,  0.1886,  1.6132,  0.1453,  1.5700
2023/10/16 13:54:38, -0.5555,  0.0545,  0.1727,  1.6404,  0.1050,  1.4789
2023/10/16 13:54:39, -0.5523,  0.0495,  0.1713,  1.4619,  0.0837,  1.5145
2023/10/16 13:54:39, -0.5449,  0.0546,  0.1810,  1.6728,  0.1005,  1.6291
2023/10/16 13:54:39, -0.5467,  0.0482,  0.1674,  1.7637,  0.0613,  1.5813
2023/10/16 13:54:39, -0.5539,  0.0453,  0.1712,  1.6576,  0.0597,  1.5565
2023/10/16 13:54:39, -0.5487,  0.0454,  0.1715,  1.6720,  0.0566,  1.5988
2023/10/16 13:54:39, -0.5522,  0.0438,  0.1699,  1.6913,  0.0505,  1.5770
2023/10/16 13:54:39, -0.5523,  0.0431,  0.1715,  1.6611,  0.0486,  1.5912
2023/10/16 13:54:39, -0.5519,  0.0426,  0.1699,  1.6908,  0.0454,  1.5775
2023/10/16 13:54:39, -0.5527,  0.0424,  0.1691,  1.6810,  0.0436,  1.5755
2023/10/16 13:54:39, -0.5528,  0.0423,  0.1685,  1.6738,  0.0415,  1.5801
2023/10/16 13:54:40, -0.5527,  0.0425,  0.1683,  1.6751,  0.0450,  1.5695
2023/10/16 13:54:40, -0.5532,  0.0420,  0.1675,  1.6674,  0.0424,  1.5733
2023/10/16 13:54:40, -0.5540,  0.0418,  0.1673,  1.6921,  0.0441,  1.5668
2023/10/16 13:54:40, -0.5548,  0.0416,  0.1671,  1.6912,  0.0437,  1.5635
2023/10/16 13:54:40, -0.5549,  0.0417,  0.1673,  1.6662,  0.0451,  1.5745
2023/10/16 13:54:40, -0.5549,  0.0409,  0.1659,  1.7015,  0.0413,  1.5679
2023/10/16 13:54:40, -0.5558,  0.0401,  0.1653,  1.7124,  0.0399,  1.5577
2023/10/16 13:54:40, -0.5565,  0.0401,  0.1650,  1.7158,  0.0407,  1.5508
2023/10/16 13:54:40, -0.5560,  0.0409,  0.1651,  1.6999,  0.0414,  1.5518
2023/10/16 13:54:40, -0.5556,  0.0411,  0.1652,  1.6974,  0.0420,  1.5582
2023/10/16 13:54:41, -0.5558,  0.0412,  0.1649,  1.7039,  0.0428,  1.5568
2023/10/16 13:54:41, -0.5552,  0.0417,  0.1647,  1.6816,  0.0448,  1.5603
2023/10/16 13:54:41, -0.5548,  0.0421,  0.1643,  1.7141,  0.0448,  1.5621
2023/10/16 13:54:41, -0.5551,  0.0426,  0.1645,  1.7099,  0.0458,  1.5595
2023/10/16 13:54:41, -0.5546,  0.0431,  0.1639,  1.7157,  0.0462,  1.5576
2023/10/16 13:54:41, -0.5545,  0.0436,  0.1639,  1.7032,  0.0466,  1.5639
